Unnamed: 0,brand,title,image_link,num_colors,colors,dimensions,capacity,laptop,carry on,weight,price,tags,desc
234,Doughtnut Products,Macaroon PFC Free Series Backpack,https://cdn.shopify.com/s/files/1/0505/5827/1669/files/D010PF-0004-F_front_highres_ee6ba741-3824-4022-8df0-872c0ab66dc3.png?v=1692856859,4,"['Army', 'Charcoal', 'Navy', 'Wine']",,16 L,"00""",0,0,90.0,"['All', 'Backpack', 'green', 'pfc_free']","
Product descriptionPFC-Free Series – Getting Rid of the Long-lasting Chemicals PFCs are man-made chemicals which are commonly used for water repellent coatings. However, once they are released into the environment, these toxic chemicals will never break down and last forever. In this series, Macaroon remains the key, with 100% PFC-free water-repellent fabric being applied for an eco-friendly minimalist look. Apart from the PFC-free feature, the fabric is also nylon/cotton mixed CORDURA oxford, giving a touch of cotton fiber while providing extra abrasion resistant than pure one. This Macaroon has a roomy interior with multiple compartments, organizing your daily essentials in style. 

The details""
Nylon/Cotton Mixed Cordura Oxford
100%Pfc-Free Water Repellent
Water Bottle Compartment
Up To 14-Inch Laptop Compartment
Padded Adjustable Shoulder Straps
Recycled Leather Trimming



Specifications
27cm W x 13cm D x 38cm H
16L
0.772kg

Shipping + returnsThe rates are determined by weight and destination at the point of purchase. We only accept exchanges and returns within 14 days of the delivery date for products that are damaged, defective, or incorrect.
"
235,Doughtnut Products,Cambridge Mini PFC Free Series Backpack,https://cdn.shopify.com/s/files/1/0505/5827/1669/files/D190PF-0004-F_front_highres_2e9d57d5-f2e1-4705-80f6-cae771c862b7.png?v=1692852013,4,"['Charcoal', 'Army', 'Navy', 'Wine']",,9.5 L,"00""",0,0,85.0,"['All', 'Backpack', 'pfc_free']","
Product descriptionPFC-Free Series – Getting Rid of the Long-lasting Chemicals PFCs are man-made chemicals which are commonly used for water repellent coatings. However, once they are released into the environment, these toxic chemicals will never break down and last forever. In this series, Cambridge Mini remains the key, with 100% PFC-free water repellent fabric being applied for an eco-friendly minimalist look. Apart from the PFC-free feature, the fabric is also nylon/cotton mixed CORDURA oxford, giving a touch of cotton fiber while providing extra abrasion resistant than pure one. With a convenient drawstring closure, this Cambridge Mini provides you with easy access to your bits and bobs. 

The details""
Nylon/Cotton Mixed Cordura Oxford
100%Pfc-Free Water Repellent
Water Repellent
Drawstring Closure
Water Bottle Compartment
Padded Tablet Compartment
Adjustable Shoulder Straps
Recycled Leather Trimming

Specifications
25.5cm W x 12.5cm D x 29.5cm H 
9.5L
0.536kg

Shipping + returnsThe rates are determined by weight and destination at the point of purchase. We only accept exchanges and returns within 14 days of the delivery date for products that are damaged, defective, or incorrect.
"
236,Doughtnut Products,Giant Leap Backpack,https://cdn.shopify.com/s/files/1/0505/5827/1669/files/D288-0470-F_front_highres.png?v=1692854968,3,"['Brown X Charcoal', 'Charcoal X NAUTICAL', 'STONE X Light Grey']",,18 L,"15""",0,0,90.0,"['All', 'Backpack', 'Giant Leap', 'Space Collection']","
Product descriptionDoughnut Design Team was inspired by a famous saying from Neil Armstrong while he moved his first step on the moon. ""That's one small step for man, one giant leap for mankind"". The backpack is designed based on the actual astronaut backpack with adding well-designed compartment to become a daily backpack.
The details""
600D Polyester
Water Repellent
Water Bottle Compartment
Internal Pockets To Organise Essentials
Up To 15-Inch Laptop Compartment
Separate Zippered Compartment Fits Up To 13-Inch Laptop/Tablet
Real Leather Trimming
Reflective Trimming
Compatible With D300 ""Moonwalk""

Specifications
27cm W x 15cm D x 47cm H
18L
0.8kg

Shipping + returnsThe rates are determined by weight and destination at the point of purchase. We only accept exchanges and returns within 14 days of the delivery date for products that are damaged, defective, or incorrect.
"
237,Doughtnut Products,Pyramid Backpack,https://cdn.shopify.com/s/files/1/0505/5827/1669/files/D344-0008-F_front_lowres_3e1644a0-108a-4b6d-9bc0-02aeb3cdd6aa.png?v=1692855253,4,"['Black', 'Denim', 'Plum', 'Stone']",,13 L,"2""",0,0,80.0,"['All', 'Backpack', 'Crossbody', 'Nomad', 'Pyramid']","
Product descriptionNomad Series- Living Sustainably as an Urban NomadThe life of a Nomad, a lifestyle that is free from restrictions, a desire to explore the world. The Nomad Collection is committed to accompany every impromptu getaway of yours in a well-organized manner. The Pyramid is a 2-way bucket bag that can be switched easily from crossbody bag to small backpack. Apart from its street style, you may also be surprised by its smartly designed outdoor functions. The bag comes with a detachable shell panel which can act as a hanging toiletry during your stay in hotel or in a tent, so as to save your luggage extra room.In crafting the collection, our designers incorporated REPREVE®️ Polyester, a sustainable textile made from recycled plastic bottles, which alleviates resources depletion and minimizes plastic pollution. Doughnut strives to make changes with urban nomads and propose a feasible sustainable lifestyle. Follow your impulse, be a free-spirited soul.

The details""
600D Repreve® Recycled Polyester
Water Repellent
Drawstring Closure
Convertible
Unzip Shell Panel As Hanging Toiletry
Internal Multi-Function Slots
Detachable Adjustable Shoulder Straps
Multi-Way : Backpack / Crossbody Bag / Hanging Toiletry

Specifications
24cm W x 19cm D x 34cm H
13L
0.5kg

Shipping + returnsThe rates are determined by weight and destination at the point of purchase. We only accept exchanges and returns within 14 days of the delivery date for products that are damaged, defective, or incorrect.
"
238,Doughtnut Products,Pathfinder Backpack,https://cdn.shopify.com/s/files/1/0505/5827/1669/files/D340-0003-F_front_highres.png?v=1692855187,4,"['Black', 'Denim', 'Plum', 'Stone']",,25 L,"15""",0,0,100.0,"['All', 'Backpack', 'Backtoschool', 'Nomad']","
Product descriptionNomad Series- Living Sustainably as an Urban NomadThe life of a Nomad, a lifestyle that is free from restrictions, a desire to explore the world. The Nomad Collection is committed to accompany every impromptu getaway of yours in a well-organized manner. The Pathfinder Backpack is the highLighted product of the Series. With a highly spacious interior and great compartment design, you can organize all those bits and bobs lying in your bag. The Pathfinder can be transformed easily into a camping chair with the another item Frame. The chair is also compatible with Drip (add-on product) as a side bottle holder or storage pocket. Created for relaxation, these products are designed to give your long journey a sLight pause and a window to appreciate all that’s around you.In crafting the collection, our designers incorporated REPREVE®️ Polyester, a sustainable textile made from recycled plastic bottles, which alleviates resources depletion and minimizes plastic pollution. Doughnut strives to make changes with urban nomads and propose a feasible sustainable lifestyle. Follow your impulse, be a free-spirited soul.

The details""
600D Repreve® Recycled Polyester
Water Repellent
Full Width Zipper Closure
Reflective Waterproof Zippered Compartment
Detachable Stuff Sack With Build In Fits Up To 15-Inch Laptop Compartment
Internal Multi-Function Slots
Padded Adjustable Shoulder Straps
Convertible
Invisible Frame Holders To Insert Portable Chair Frame
Compatible With D340P "" Frame "" As Folding Camping Chair
Compatible With D334 ""Drip"" As Bottle Holder

Specifications
27cm W x 20cm D x 50cm H
25L
1.182kg

Shipping + returnsThe rates are determined by weight and destination at the point of purchase. We only accept exchanges and returns within 14 days of the delivery date for products that are damaged, defective, or incorrect.
"
239,Doughtnut Products,Bouncy Backpack,https://cdn.shopify.com/s/files/1/0505/5827/1669/products/d297-1153-f_front.jpg?v=1604388072,3,"['Beige X Teal', 'Black X Neon', 'Navy X Khaki']",,21 L,"15""",0,0,70.0,"['All', 'Backpack', 'Game player']","
Product descriptionThe 90s trend is coming back! GAME PLAYER collection is designed to be Light, casual and in retro style. The color combination of this collection is inspired by 90s jersey elements to flashback the 90s sports memory. 21L capacity backpack BOUNCY is in minimal design and suitable for all kinds of causal styles!
The details""
400D Glossy Nylon
Water Repellent
Drawstring Closure
Water Bottle Compartment
Up To 15-Inch Laptop Compartment
Internal Multi-Function Slots
Adjustable Padded Shoulder Straps
Webbing Loops For Attachment

Specifications
27cm W x17.5cm D x 40.5cm H
21L
0.49kg

Shipping + returnsThe rates are determined by weight and destination at the point of purchase. We only accept exchanges and returns within 14 days of the delivery date for products that are damaged, defective, or incorrect.
"
240,Doughtnut Products,Peppy Backpack,https://cdn.shopify.com/s/files/1/0505/5827/1669/files/D294-003100-F_front_highres_0e86e918-df28-4b07-b313-04b5505c4396.png?v=1692855035,4,"['Beige X Maroon', 'Black X Neon', 'Charcoal X Olive', 'Navy X Mustard']",,3.5 L,"6""",0,0,50.0,"['All', 'Backpack', 'Crossbody', 'Game player']","
Product descriptionThe 90s trend is coming back! GAME PLAYER collection is designed to be Light, casual and in retro style. The color combination of this collection is inspired by 90s jersey elements to flashback the 90s sports memory. PEPPY can be backpack and cross-body bag, it is Light and practical, having 6 compartments to carry smart phones, cards and accessories such as keys.
The details""
400D Glossy Nylon
Water Repellent
Internal Multi-Function Slots
Detachable Adjustable Shoulder Straps
2-Way : Carry As Backpack / Crossbody Bag

Specifications
16.5cm W x 8.5cm D x 21.5cm H
3.5L
0.25kg

Shipping + returnsThe rates are determined by weight and destination at the point of purchase. We only accept exchanges and returns within 14 days of the delivery date for products that are damaged, defective, or incorrect.
"
241,Doughtnut Products,Brisk Backpack,https://cdn.shopify.com/s/files/1/0505/5827/1669/products/d291-1199-f_front.jpg?v=1604479933,4,"['Beige X Maroon', 'Black X Neon', 'Charcoal X Olive', 'Navy X Mustard']",,30 L,"15""",0,0,100.0,"['All', 'Backpack', 'Game player']","
Product descriptionThe 90s trend is coming back! GAME PLAYER collection is designed to be Light, casual and in retro style. The color combination of this collection is inspired by 90s jersey elements to flashback the 90s sports memory. 30L large-capacity backpack BRISK can also be duffle bag, which can be used as a travel bag or for outdoor activities.
The details""
400D Glossy Nylon
Water Repellent
Water Bottle Compartment
Up To 15-Inch Laptop Compartment
Internal Multi-Function Slots
Detachable Adjustable Shoulder Straps
Additional Detachable Crossbody Strap
2-Way : Backpack / Duffle

Specifications
30cm W x18cm D x 56xm H
30L
0.91kg

Shipping + returnsThe rates are determined by weight and destination at the point of purchase. We only accept exchanges and returns within 14 days of the delivery date for products that are damaged, defective, or incorrect.
"
242,Doughtnut Products,Ground Control Backpack,https://cdn.shopify.com/s/files/1/0505/5827/1669/files/D289-0470-F_front_highres_d601fb3d-1f09-460c-8c2d-20136a8b1d1b.png?v=1692854983,3,"['Brown X Charcoal', 'Charcoal X NAUTICAL', 'STONE X Light Grey']",,20 L,"15""",0,0,105.0,"['All', 'Backpack', 'Ground Control', 'Space Collection']","
Product descriptionGround Control and its crew play a crucial role in each space travel mission. Doughnut Design Team pay attribute to them by designing a new stylish and multi-functional backpack and named it as Ground Control.
The details""
600D Polyester
Water Repellent
Secure Full Width Zippered Closure
Water Bottle Compartment
Separate Zippered Compartment Fits Up To 15-Inch Laptop/Tablet
Can Be Inserted To Luggage Trolley
Real Leather Trimming
Reflective Trimming
Cabin Friendly
Compatible With D254 ""Laundry Bag""

Specifications
32cm W x 15cm D x 45cm H
20L
1.047kg

Shipping + returnsThe rates are determined by weight and destination at the point of purchase. We only accept exchanges and returns within 14 days of the delivery date for products that are damaged, defective, or incorrect.
"
243,Doughtnut Products,Wanderlust Backpack,https://cdn.shopify.com/s/files/1/0505/5827/1669/files/D274-0001-F_front_1e4e0cc4-7187-401d-84f7-a1e209199e16.png?v=1692854869,3,"['Black', 'Khaki', 'White']",,18 L,"24""",0,0,120.0,"['All', 'Backpack', 'Trek Collection', 'Wanderlust']","
Product descriptionTrek Collection – Surprisingly Light but Durable The collection is finely made of renowned Dimension-Polyant X-Pac™ sailcloth which is surprisingly Lightweight and with anti-tear nature. This backpack offers flexible ways of use and ample storage with practical compartments inside. Perfect for outdoor activities.
The details""
Dimension-Polyant X-Pac™
420D Cordura Nylon
Water Repellent
Ultralight
Waterproof And Reflective Zipper
Duraflex Hardware &amp; Anti-Slip Puller
Designed Metal Logo Buckles
Water Bottle Compartment
Roll-Top Closure With Buckles For Easy Opening &amp; Expanding Capacity (18L - 20L)
Padded Adjustable Shoulder Strapss
Internal Split Compartment With Removeable Padding For Back/Sitting Pad
Reflective Loops To Compatible With D274P ""Wander"" As Front/Chest/Internal Pocket
Detachable Waist Belt To Compatible With D274P""Wander"" As Bumbag
( X-Pac™ With A Crinkled Surface)

Specifications
24-31cm W x 13cm D x 51cm H
18L
0.72kg

Shipping + returnsThe rates are determined by weight and destination at the point of purchase. We only accept exchanges and returns within 14 days of the delivery date for products that are damaged, defective, or incorrect.
"
244,Doughtnut Products,Modish Backpack,https://cdn.shopify.com/s/files/1/0505/5827/1669/files/D215-0003-F_front_highres_a7284d54-04c7-4a71-8e8e-59aeb57f69cb.png?v=1692854244,3,"['Black', 'Sand', 'Slate Green X Black']",,18 L,"15""",0,0,75.0,"['All', 'DN Black Backpack', 'The Flash of Inspiration']","
Product descriptionBe BLACK, be Modish. Modish can fit with different fashion looks. It is all black with minimal design and can use as hand bag or backpack, it is a must-have item for fashionable user. To take care the practical aspect, we add laptop and water bottle compartments, so it can carry your all day essentials.
The details""
420D Cordura Nylon
Durable
Water Repellent
Water Bottle Compartment
Up To 15-Inch Laptop Compartment
Internal Multi-Function Slots
Detachable Padded Adjustable Shoulder Straps
2-Way : Carry As Backpack / Tote Bag

Specifications
 29cm W x 13cm D x 45cm H
18L
0.58kg

Shipping + returnsThe rates are determined by weight and destination at the point of purchase. We only accept exchanges and returns within 14 days of the delivery date for products that are damaged, defective, or incorrect.
"
